"","game_num","date","tm_short","location","opp","runs","runs_allowed"
"1662",44,2020-05-15,"HOU","Away","DET",5,1
"1663",45,2020-05-17,"HOU","Away","BOS",3,1
"1664",46,2020-05-18,"HOU","Away","BOS",7,3
"1665",47,2020-05-19,"HOU","Away","BOS",3,4
"1666",48,2020-05-20,"HOU","Home","CHW",3,0
"1667",49,2020-05-21,"HOU","Home","CHW",5,1
"1668",50,2020-05-22,"HOU","Home","CHW",4,9
"1669",51,2020-05-23,"HOU","Home","CHW",0,4
"1670",52,2020-05-24,"HOU","Home","BOS",4,3
"1671",53,2020-05-25,"HOU","Home","BOS",4,3
"1672",54,2020-05-26,"HOU","Home","BOS",1,4
"1673",55,2020-05-27,"HOU","Home","CHC",6,5
"1674",56,2020-05-28,"HOU","Home","CHC",9,6
"1675",57,2020-05-29,"HOU","Home","CHC",1,2
"1676",58,2020-05-31,"HOU","Away","OAK",3,2
"1677",59,2020-06-01,"HOU","Away","OAK",5,1
"1678",60,2020-06-02,"HOU","Away","OAK",6,4
"1679",61,2020-06-03,"HOU","Away","SEA",4,2
"1680",62,2020-06-04,"HOU","Away","SEA",11,5
"1681",63,2020-06-05,"HOU","Away","SEA",1,14
"1682",64,2020-06-06,"HOU","Away","SEA",8,7
"1683",65,2020-06-07,"HOU","Home","BAL",4,3
"1684",66,2020-06-08,"HOU","Home","BAL",1,4
"1685",67,2020-06-09,"HOU","Home","BAL",4,0
"1686",68,2020-06-11,"HOU","Home","MIL",10,8
"1687",69,2020-06-12,"HOU","Home","MIL",3,6
"1688",70,2020-06-14,"HOU","Home","TOR",15,2
"1689",71,2020-06-15,"HOU","Home","TOR",7,2
"1690",72,2020-06-16,"HOU","Home","TOR",0,12
"1691",73,2020-06-17,"HOU","Away","CIN",2,3
"1692",74,2020-06-18,"HOU","Away","CIN",3,4
"1693",75,2020-06-19,"HOU","Away","CIN",2,3
"1694",76,2020-06-20,"HOU","Away","NYY",6,10
"1695",77,2020-06-21,"HOU","Away","NYY",1,4
"1696",78,2020-06-22,"HOU","Away","NYY",5,7
"1697",79,2020-06-23,"HOU","Away","NYY",9,4
"1698",80,2020-06-25,"HOU","Home","PIT",5,1
"1699",81,2020-06-26,"HOU","Home","PIT",2,14
"1700",82,2020-06-27,"HOU","Home","PIT",0,10
"1701",83,2020-06-28,"HOU","Home","SEA",2,1
"1702",84,2020-06-29,"HOU","Home","SEA",6,5
"1703",85,2020-06-30,"HOU","Home","SEA",6,1
"1704",86,2020-07-02,"HOU","Away","COL",9,8
"1705",87,2020-07-03,"HOU","Away","COL",4,2
"1706",88,2020-07-05,"HOU","Home","LAA",4,5
"1707",89,2020-07-06,"HOU","Home","LAA",4,0
"1708",90,2020-07-07,"HOU","Home","LAA",11,10
"1709",91,2020-07-11,"HOU","Away","TEX",0,5
"1710",92,2020-07-12,"HOU","Away","TEX",8,9
"1711",93,2020-07-13,"HOU","Away","TEX",7,6
"1712",94,2020-07-14,"HOU","Away","TEX",12,4
"1713",95,2020-07-15,"HOU","Away","LAA",6,9
"1714",96,2020-07-16,"HOU","Away","LAA",2,7
"1715",97,2020-07-17,"HOU","Away","LAA",11,2
"1716",98,2020-07-18,"HOU","Away","LAA",6,2
"1717",99,2020-07-19,"HOU","Home","TEX",4,3
"1718",100,2020-07-20,"HOU","Home","TEX",6,1
"1719",101,2020-07-21,"HOU","Home","TEX",5,3
"1720",102,2020-07-22,"HOU","Home","OAK",11,1
"1721",103,2020-07-23,"HOU","Home","OAK",3,4
"1722",104,2020-07-24,"HOU","Home","OAK",4,2
"1723",105,2020-07-26,"HOU","Away","STL",3,5
"1724",106,2020-07-27,"HOU","Away","STL",8,2
"1725",107,2020-07-28,"HOU","Away","STL",6,2
"1726",108,2020-07-30,"HOU","Away","CLE",2,0
"1727",109,2020-07-31,"HOU","Away","CLE",4,10
"1728",110,2020-08-01,"HOU","Away","CLE",7,1
"1729",111,2020-08-02,"HOU","Home","SEA",10,2
"1730",112,2020-08-03,"HOU","Home","SEA",9,0
"1731",113,2020-08-04,"HOU","Home","SEA",3,1
"1732",114,2020-08-06,"HOU","Home","COL",11,6
"1733",115,2020-08-07,"HOU","Home","COL",14,3
"1734",116,2020-08-09,"HOU","Away","BAL",3,2
"1735",117,2020-08-10,"HOU","Away","BAL",23,2
"1736",118,2020-08-11,"HOU","Away","BAL",7,8
"1737",119,2020-08-13,"HOU","Away","CHW",6,2
"1738",120,2020-08-13,"HOU","Away","CHW",1,4
"1739",121,2020-08-14,"HOU","Away","CHW",9,13
"1740",122,2020-08-15,"HOU","Away","OAK",6,7
"1741",123,2020-08-16,"HOU","Away","OAK",2,3
"1742",124,2020-08-17,"HOU","Away","OAK",4,8
"1743",125,2020-08-18,"HOU","Away","OAK",4,1
"1744",126,2020-08-19,"HOU","Home","DET",5,4
"1745",127,2020-08-20,"HOU","Home","DET",6,3
"1746",128,2020-08-21,"HOU","Home","DET",1,2
"1747",129,2020-08-22,"HOU","Home","DET",6,3
"1748",130,2020-08-23,"HOU","Home","LAA",5,4
"1749",131,2020-08-24,"HOU","Home","LAA",5,2
"1750",132,2020-08-25,"HOU","Home","LAA",11,2
"1751",133,2020-08-27,"HOU","Home","TBR",15,1
"1752",134,2020-08-28,"HOU","Home","TBR",8,6
"1753",135,2020-08-29,"HOU","Home","TBR",8,9
"1754",136,2020-08-30,"HOU","Away","TOR",7,4
"1755",137,2020-08-31,"HOU","Away","TOR",4,6
"1756",138,2020-09-01,"HOU","Away","TOR",2,0
"1757",139,2020-09-02,"HOU","Away","MIL",3,2
"1758",140,2020-09-03,"HOU","Away","MIL",2,4
"1759",141,2020-09-05,"HOU","Home","SEA",11,9
"1760",142,2020-09-06,"HOU","Home","SEA",7,4
"1761",143,2020-09-07,"HOU","Home","SEA",2,1
"1762",144,2020-09-08,"HOU","Home","SEA",21,1
"1763",145,2020-09-09,"HOU","Home","OAK",15,0
"1764",146,2020-09-10,"HOU","Home","OAK",7,21
"1765",147,2020-09-11,"HOU","Home","OAK",3,5
"1766",148,2020-09-12,"HOU","Home","OAK",2,3
"1767",149,2020-09-13,"HOU","Away","KCR",4,1
"1768",150,2020-09-14,"HOU","Away","KCR",6,1
"1769",151,2020-09-15,"HOU","Away","KCR",12,3
"1770",152,2020-09-17,"HOU","Home","TEX",4,1
"1771",153,2020-09-18,"HOU","Home","TEX",3,2
"1772",154,2020-09-20,"HOU","Home","LAA",6,4
"1773",155,2020-09-21,"HOU","Home","LAA",4,8
"1774",156,2020-09-22,"HOU","Home","LAA",13,5
"1775",157,2020-09-24,"HOU","Away","SEA",3,0
"1776",158,2020-09-25,"HOU","Away","SEA",3,0
"1777",159,2020-09-26,"HOU","Away","LAA",3,4
"1778",160,2020-09-27,"HOU","Away","LAA",4,0
"1779",161,2020-09-28,"HOU","Away","LAA",6,3
"1780",162,2020-09-29,"HOU","Away","LAA",8,5
"1781",1,2020-03-28,"KCR","Home","CHW",5,3
"1782",2,2020-03-30,"KCR","Home","CHW",8,6
"1783",3,2020-03-31,"KCR","Home","CHW",3,6
"1784",4,2020-04-02,"KCR","Home","MIN",4,5
"1785",5,2020-04-03,"KCR","Home","MIN",6,7
"1786",6,2020-04-04,"KCR","Away","DET",4,5
"1787",7,2020-04-06,"KCR","Away","DET",4,7
"1788",8,2020-04-07,"KCR","Away","DET",1,3
"1789",9,2020-04-08,"KCR","Home","SEA",5,13
"1790",10,2020-04-09,"KCR","Home","SEA",3,6
"1791",11,2020-04-10,"KCR","Home","SEA",5,6
"1792",12,2020-04-11,"KCR","Home","SEA",6,7
"1793",13,2020-04-12,"KCR","Home","CLE",8,1
"1794",14,2020-04-13,"KCR","Home","CLE",3,0
"1795",15,2020-04-14,"KCR","Home","CLE",9,8
"1796",16,2020-04-15,"KCR","Away","CHW",4,5
"1797",17,2020-04-16,"KCR","Away","CHW",1,5
"1798",18,2020-04-17,"KCR","Away","CHW",4,3
"1799",19,2020-04-18,"KCR","Away","NYY",6,1
"1800",20,2020-04-19,"KCR","Away","NYY",2,6
"1801",21,2020-04-20,"KCR","Away","NYY",2,9
"1802",22,2020-04-21,"KCR","Away","NYY",6,7
"1803",23,2020-04-22,"KCR","Away","TBR",3,6
"1804",24,2020-04-23,"KCR","Away","TBR",2,5
"1805",25,2020-04-24,"KCR","Away","TBR",10,2
"1806",26,2020-04-26,"KCR","Home","LAA",1,5
"1807",27,2020-04-27,"KCR","Home","LAA",9,4
"1808",28,2020-04-28,"KCR","Home","LAA",3,7
"1809",29,2020-04-29,"KCR","Home","TBR",5,8
"1810",30,2020-05-01,"KCR","Home","TBR",3,2
"1811",31,2020-05-01,"KCR","Home","TBR",8,2
"1812",32,2020-05-02,"KCR","Home","TBR",1,3
"1813",33,2020-05-03,"KCR","Away","DET",3,4
"1814",34,2020-05-04,"KCR","Away","DET",15,3
"1815",35,2020-05-05,"KCR","Away","DET",2,5
"1816",36,2020-05-06,"KCR","Away","HOU",4,6
"1817",37,2020-05-07,"KCR","Away","HOU",12,2
"1818",38,2020-05-08,"KCR","Away","HOU",0,9
"1819",39,2020-05-10,"KCR","Home","PHI",5,1
"1820",40,2020-05-11,"KCR","Home","PHI",0,7
"1821",41,2020-05-12,"KCR","Home","PHI",1,6
"1822",42,2020-05-14,"KCR","Home","TEX",11,5
"1823",43,2020-05-15,"KCR","Home","TEX",1,6
"1824",44,2020-05-16,"KCR","Home","TEX",1,16
"1825",45,2020-05-17,"KCR","Away","LAA",2,5
"1826",46,2020-05-18,"KCR","Away","LAA",3,6
"1827",47,2020-05-19,"KCR","Away","LAA",5,1
"1828",48,2020-05-22,"KCR","Away","STL",8,2
"1829",49,2020-05-22,"KCR","Away","STL",3,10
"1830",50,2020-05-25,"KCR","Home","NYY",3,7
"1831",51,2020-05-25,"KCR","Home","NYY",5,6
"1832",52,2020-05-26,"KCR","Home","NYY",8,7
"1833",53,2020-05-27,"KCR","Away","CHW",1,2
"1834",54,2020-05-28,"KCR","Away","CHW",3,4
"1835",55,2020-05-29,"KCR","Away","CHW",7,8
"1836",56,2020-05-30,"KCR","Away","TEX",4,2
"1837",57,2020-05-31,"KCR","Away","TEX",2,6
"1838",58,2020-06-01,"KCR","Away","TEX",2,6
"1839",59,2020-06-02,"KCR","Away","TEX",1,5
"1840",60,2020-06-04,"KCR","Home","BOS",3,8
"1841",61,2020-06-05,"KCR","Home","BOS",0,8
"1842",62,2020-06-06,"KCR","Home","BOS",5,7
"1843",63,2020-06-07,"KCR","Home","CHW",6,4
"1844",64,2020-06-08,"KCR","Home","CHW",0,2
"1845",65,2020-06-09,"KCR","Home","CHW",2,5
"1846",66,2020-06-11,"KCR","Home","DET",3,2
"1847",67,2020-06-12,"KCR","Home","DET",2,3
"1848",68,2020-06-13,"KCR","Home","DET",7,3
"1849",69,2020-06-14,"KCR","Away","MIN",0,2
"1850",70,2020-06-15,"KCR","Away","MIN",4,5
"1851",71,2020-06-16,"KCR","Away","MIN",8,6
"1852",72,2020-06-17,"KCR","Away","SEA",6,4
"1853",73,2020-06-18,"KCR","Away","SEA",9,0
"1854",74,2020-06-19,"KCR","Away","SEA",2,8
"1855",75,2020-06-20,"KCR","Home","MIN",4,1
"1856",76,2020-06-21,"KCR","Home","MIN",7,8
"1857",77,2020-06-22,"KCR","Home","MIN",3,5
"1858",78,2020-06-23,"KCR","Home","MIN",6,1
"1859",79,2020-06-24,"KCR","Away","CLE",2,3
"1860",80,2020-06-25,"KCR","Away","CLE",8,6
"1861",81,2020-06-26,"KCR","Away","CLE",3,5
"1862",82,2020-06-28,"KCR","Away","TOR",2,6
"1863",83,2020-06-29,"KCR","Away","TOR",5,7
"1864",84,2020-06-30,"KCR","Away","TOR",7,6
"1865",85,2020-07-01,"KCR","Away","TOR",4,11
"1866",86,2020-07-02,"KCR","Home","CLE",5,9
"1867",87,2020-07-03,"KCR","Home","CLE",0,4
"1868",88,2020-07-04,"KCR","Home","CLE",4,8
"1869",89,2020-07-05,"KCR","Away","WSN",7,4
"1870",90,2020-07-06,"KCR","Away","WSN",0,6
"1871",91,2020-07-07,"KCR","Away","WSN",2,5
"1872",92,2020-07-12,"KCR","Home","DET",8,5
"1873",93,2020-07-13,"KCR","Home","DET",4,1
"1874",94,2020-07-14,"KCR","Home","DET",8,12
"1875",95,2020-07-15,"KCR","Home","CHW",5,2
"1876",96,2020-07-16,"KCR","Home","CHW",11,0
"1877",97,2020-07-17,"KCR","Home","CHW",7,5
"1878",98,2020-07-18,"KCR","Home","CHW",6,5
"1879",99,2020-07-19,"KCR","Away","CLE",5,10
"1880",100,2020-07-20,"KCR","Away","CLE",1,0
"1881",101,2020-07-21,"KCR","Away","CLE",4,5
"1882",102,2020-07-23,"KCR","Away","ATL",5,4
"1883",103,2020-07-24,"KCR","Away","ATL",2,0
"1884",104,2020-07-25,"KCR","Home","CLE",4,5
"1885",105,2020-07-26,"KCR","Home","CLE",3,8
"1886",106,2020-07-27,"KCR","Home","CLE",1,9
"1887",107,2020-07-28,"KCR","Home","CLE",9,6
"1888",108,2020-07-29,"KCR","Home","TOR",3,7
"1889",109,2020-07-30,"KCR","Home","TOR",2,9
"1890",110,2020-07-31,"KCR","Home","TOR",1,4
"1891",111,2020-08-02,"KCR","Away","MIN",9,11
"1892",112,2020-08-03,"KCR","Away","MIN",3,11
"1893",113,2020-08-04,"KCR","Away","MIN",0,3
"1894",114,2020-08-05,"KCR","Away","BOS",5,7
"1895",115,2020-08-06,"KCR","Away","BOS",6,2
"1896",116,2020-08-07,"KCR","Away","BOS",4,5
"1897",117,2020-08-08,"KCR","Away","DET",8,10
"1898",118,2020-08-09,"KCR","Away","DET",2,5
"1899",119,2020-08-10,"KCR","Away","DET",7,0
"1900",120,2020-08-11,"KCR","Away","DET",10,2
"1901",121,2020-08-13,"KCR","Home","STL",0,2
"1902",122,2020-08-14,"KCR","Home","STL",0,6
"1903",123,2020-08-16,"KCR","Home","NYM",4,1
"1904",124,2020-08-17,"KCR","Home","NYM",1,4
"1905",125,2020-08-18,"KCR","Home","NYM",5,11
"1906",126,2020-08-19,"KCR","Away","BAL",5,4
"1907",127,2020-08-20,"KCR","Away","BAL",1,4
"1908",128,2020-08-21,"KCR","Away","BAL",1,8
"1909",129,2020-08-23,"KCR","Away","CLE",1,4
"1910",130,2020-08-24,"KCR","Away","CLE",2,4
"1911",131,2020-08-25,"KCR","Away","CLE",9,8
"1912",132,2020-08-26,"KCR","Home","OAK",4,19
"1913",133,2020-08-27,"KCR","Home","OAK",1,2
"1914",134,2020-08-28,"KCR","Home","OAK",6,4
"1915",135,2020-08-29,"KCR","Home","OAK",8,9
"1916",136,2020-08-30,"KCR","Home","BAL",2,14
"1917",137,2020-08-31,"KCR","Home","BAL",7,5
"1918",138,2020-09-01,"KCR","Home","BAL",6,4
"1919",139,2020-09-03,"KCR","Home","DET",6,5
"1920",140,2020-09-04,"KCR","Home","DET",5,4
"1921",141,2020-09-05,"KCR","Home","DET",4,6
"1922",142,2020-09-06,"KCR","Away","MIA",3,0
"1923",143,2020-09-07,"KCR","Away","MIA",7,2
"1924",144,2020-09-08,"KCR","Away","MIA",0,9
"1925",145,2020-09-10,"KCR","Away","CHW",3,7
"1926",146,2020-09-11,"KCR","Away","CHW",8,6
"1927",147,2020-09-12,"KCR","Away","CHW",6,3
"1928",148,2020-09-13,"KCR","Home","HOU",1,4
"1929",149,2020-09-14,"KCR","Home","HOU",1,6
"1930",150,2020-09-15,"KCR","Home","HOU",3,12
"1931",151,2020-09-16,"KCR","Away","OAK",6,5
"1932",152,2020-09-17,"KCR","Away","OAK",1,2
"1933",153,2020-09-18,"KCR","Away","OAK",0,1
"1934",154,2020-09-19,"KCR","Away","MIN",5,8
"1935",155,2020-09-20,"KCR","Away","MIN",3,4
"1936",156,2020-09-21,"KCR","Away","MIN",12,5
"1937",157,2020-09-22,"KCR","Away","MIN",8,12
"1938",158,2020-09-24,"KCR","Home","ATL",9,6
"1939",159,2020-09-25,"KCR","Home","ATL",2,10
"1940",160,2020-09-27,"KCR","Home","MIN",2,6
"1941",161,2020-09-28,"KCR","Home","MIN",3,4
"1942",162,2020-09-29,"KCR","Home","MIN",5,4
"1943",1,2020-03-28,"LAA","Away","OAK",0,4
"1944",2,2020-03-29,"LAA","Away","OAK",6,2
"1945",3,2020-03-30,"LAA","Away","OAK",2,4
"1946",4,2020-03-31,"LAA","Away","OAK",1,2
"1947",5,2020-04-01,"LAA","Away","SEA",3,6
"1948",6,2020-04-02,"LAA","Away","SEA",1,2
"1949",7,2020-04-04,"LAA","Home","TEX",4,11
"1950",8,2020-04-05,"LAA","Home","TEX",3,1
"1951",9,2020-04-06,"LAA","Home","TEX",5,1
"1952",10,2020-04-07,"LAA","Home","TEX",7,2
"1953",11,2020-04-08,"LAA","Home","MIL",5,2
"1954",12,2020-04-09,"LAA","Home","MIL",11,8
"1955",13,2020-04-10,"LAA","Home","MIL",4,2
"1956",14,2020-04-12,"LAA","Away","CHC",1,5
"1957",15,2020-04-13,"LAA","Away","CHC",6,5
"1958",16,2020-04-15,"LAA","Away","TEX",7,12
"1959",17,2020-04-16,"LAA","Away","TEX",0,5
"1960",18,2020-04-17,"LAA","Away","TEX",4,5
"1961",19,2020-04-18,"LAA","Home","SEA",10,11
"1962",20,2020-04-19,"LAA","Home","SEA",3,5
"1963",21,2020-04-20,"LAA","Home","SEA",5,6
"1964",22,2020-04-21,"LAA","Home","SEA",8,6
"1965",23,2020-04-22,"LAA","Home","NYY",3,4
"1966",24,2020-04-23,"LAA","Home","NYY",5,7
"1967",25,2020-04-24,"LAA","Home","NYY",5,6
"1968",26,2020-04-25,"LAA","Home","NYY",11,5
"1969",27,2020-04-26,"LAA","Away","KCR",5,1
"1970",28,2020-04-27,"LAA","Away","KCR",4,9
"1971",29,2020-04-28,"LAA","Away","KCR",7,3
"1972",30,2020-04-30,"LAA","Home","TOR",4,3
"1973",31,2020-05-01,"LAA","Home","TOR",6,3
"1974",32,2020-05-02,"LAA","Home","TOR",6,2
"1975",33,2020-05-04,"LAA","Home","HOU",2,14
"1976",34,2020-05-05,"LAA","Home","HOU",4,10
"1977",35,2020-05-07,"LAA","Away","DET",5,2
"1978",36,2020-05-08,"LAA","Away","DET",3,10
"1979",37,2020-05-09,"LAA","Away","DET",13,0
"1980",38,2020-05-10,"LAA","Away","BAL",8,3
"1981",39,2020-05-11,"LAA","Away","BAL",7,2
"1982",40,2020-05-12,"LAA","Away","BAL",1,5
"1983",41,2020-05-13,"LAA","Away","MIN",5,4
"1984",42,2020-05-14,"LAA","Away","MIN",3,4
"1985",43,2020-05-15,"LAA","Away","MIN",7,8
"1986",44,2020-05-17,"LAA","Home","KCR",5,2
"1987",45,2020-05-18,"LAA","Home","KCR",6,3
"1988",46,2020-05-19,"LAA","Home","KCR",1,5
"1989",47,2020-05-20,"LAA","Home","MIN",1,3
"1990",48,2020-05-21,"LAA","Home","MIN",3,8
"1991",49,2020-05-23,"LAA","Home","MIN",7,16
"1992",50,2020-05-24,"LAA","Home","TEX",3,4
"1993",51,2020-05-25,"LAA","Home","TEX",3,2
"1994",52,2020-05-26,"LAA","Home","TEX",7,6
"1995",53,2020-05-27,"LAA","Away","OAK",5,8
"1996",54,2020-05-28,"LAA","Away","OAK",6,4
"1997",55,2020-05-29,"LAA","Away","OAK",12,7
"1998",56,2020-05-30,"LAA","Away","SEA",9,3
"1999",57,2020-05-31,"LAA","Away","SEA",3,4
"2000",58,2020-06-01,"LAA","Away","SEA",6,3
"2001",59,2020-06-02,"LAA","Away","SEA",13,3
"2002",60,2020-06-03,"LAA","Away","CHC",1,8
"2003",61,2020-06-04,"LAA","Home","OAK",2,4
"2004",62,2020-06-05,"LAA","Home","OAK",10,9
"2005",63,2020-06-06,"LAA","Home","OAK",4,7
"2006",64,2020-06-07,"LAA","Home","SEA",2,6
"2007",65,2020-06-08,"LAA","Home","SEA",12,3
"2008",66,2020-06-09,"LAA","Home","SEA",3,9
"2009",67,2020-06-10,"LAA","Home","LAD",5,3
"2010",68,2020-06-11,"LAA","Home","LAD",5,3
"2011",69,2020-06-13,"LAA","Away","TBR",5,3
"2012",70,2020-06-14,"LAA","Away","TBR",4,9
"2013",71,2020-06-15,"LAA","Away","TBR",5,3
"2014",72,2020-06-16,"LAA","Away","TBR",5,6
"2015",73,2020-06-17,"LAA","Away","TOR",10,5
"2016",74,2020-06-18,"LAA","Away","TOR",3,1
"2017",75,2020-06-19,"LAA","Away","TOR",11,6
"2018",76,2020-06-20,"LAA","Away","TOR",5,7
"2019",77,2020-06-21,"LAA","Away","STL",1,5
"2020",78,2020-06-22,"LAA","Away","STL",2,4
"2021",79,2020-06-23,"LAA","Away","STL",6,4
"2022",80,2020-06-25,"LAA","Home","CIN",5,1
"2023",81,2020-06-26,"LAA","Home","CIN",5,1
"2024",82,2020-06-27,"LAA","Home","OAK",8,3
"2025",83,2020-06-28,"LAA","Home","OAK",2,7
"2026",84,2020-06-29,"LAA","Home","OAK",0,4
"2027",85,2020-06-30,"LAA","Home","OAK",3,12
"2028",86,2020-07-02,"LAA","Away","TEX",9,4
"2029",87,2020-07-03,"LAA","Away","TEX",6,2
"2030",88,2020-07-04,"LAA","Away","TEX",3,9
"2031",89,2020-07-05,"LAA","Away","HOU",5,4
"2032",90,2020-07-06,"LAA","Away","HOU",0,4
"2033",91,2020-07-07,"LAA","Away","HOU",10,11
"2034",92,2020-07-12,"LAA","Home","SEA",13,0
"2035",93,2020-07-13,"LAA","Home","SEA",9,2
"2036",94,2020-07-14,"LAA","Home","SEA",6,3
"2037",95,2020-07-15,"LAA","Home","HOU",9,6
"2038",96,2020-07-16,"LAA","Home","HOU",7,2
"2039",97,2020-07-17,"LAA","Home","HOU",2,11
"2040",98,2020-07-18,"LAA","Home","HOU",2,6
"2041",99,2020-07-19,"LAA","Away","SEA",0,10
"2042",100,2020-07-20,"LAA","Away","SEA",6,2
"2043",101,2020-07-21,"LAA","Away","SEA",9,3
"2044",102,2020-07-23,"LAA","Away","LAD",5,4
"2045",103,2020-07-24,"LAA","Away","LAD",3,2
"2046",104,2020-07-25,"LAA","Home","BAL",8,10
"2047",105,2020-07-26,"LAA","Home","BAL",3,9
"2048",106,2020-07-27,"LAA","Home","BAL",7,8
"2049",107,2020-07-28,"LAA","Home","BAL",5,4
"2050",108,2020-07-29,"LAA","Home","DET",2,7
"2051",109,2020-07-30,"LAA","Home","DET",6,1
"2052",110,2020-07-31,"LAA","Home","DET",1,9
"2053",111,2020-08-02,"LAA","Away","CLE",3,7
"2054",112,2020-08-03,"LAA","Away","CLE",2,7
"2055",113,2020-08-04,"LAA","Away","CLE",2,6
"2056",114,2020-08-05,"LAA","Away","CIN",4,7
"2057",115,2020-08-06,"LAA","Away","CIN",4,8
"2058",116,2020-08-08,"LAA","Away","BOS",0,3
"2059",117,2020-08-09,"LAA","Away","BOS",4,16
"2060",118,2020-08-10,"LAA","Away","BOS",12,4
"2061",119,2020-08-11,"LAA","Away","BOS",5,4
"2062",120,2020-08-12,"LAA","Home","PIT",2,10
"2063",121,2020-08-13,"LAA","Home","PIT",7,10
"2064",122,2020-08-14,"LAA","Home","PIT",7,4
"2065",123,2020-08-15,"LAA","Home","CHW",8,7
"2066",124,2020-08-16,"LAA","Home","CHW",2,7
"2067",125,2020-08-17,"LAA","Home","CHW",6,5
"2068",126,2020-08-18,"LAA","Home","CHW",9,2
"2069",127,2020-08-19,"LAA","Away","TEX",7,8
"2070",128,2020-08-20,"LAA","Away","TEX",5,1
"2071",129,2020-08-20,"LAA","Away","TEX",2,3
"2072",130,2020-08-21,"LAA","Away","TEX",7,8
"2073",131,2020-08-23,"LAA","Away","HOU",4,5
"2074",132,2020-08-24,"LAA","Away","HOU",2,5
"2075",133,2020-08-25,"LAA","Away","HOU",2,11
"2076",134,2020-08-27,"LAA","Home","TEX",5,2
"2077",135,2020-08-28,"LAA","Home","TEX",0,3
"2078",136,2020-08-30,"LAA","Home","BOS",6,7
"2079",137,2020-08-31,"LAA","Home","BOS",10,4
"2080",138,2020-09-01,"LAA","Home","BOS",3,4
"2081",139,2020-09-03,"LAA","Away","OAK",5,7
"2082",140,2020-09-04,"LAA","Away","OAK",0,4
"2083",141,2020-09-05,"LAA","Away","OAK",6,10
"2084",142,2020-09-06,"LAA","Away","CHW",5,4
"2085",143,2020-09-07,"LAA","Away","CHW",8,7
"2086",144,2020-09-08,"LAA","Away","CHW",1,5
"2087",145,2020-09-09,"LAA","Home","CLE",2,6
"2088",146,2020-09-10,"LAA","Home","CLE",0,8
"2089",147,2020-09-11,"LAA","Home","CLE",3,4
"2090",148,2020-09-13,"LAA","Home","TBR",4,11
"2091",149,2020-09-14,"LAA","Home","TBR",1,3
"2092",150,2020-09-15,"LAA","Home","TBR",6,4
"2093",151,2020-09-17,"LAA","Away","NYY",0,8
"2094",152,2020-09-18,"LAA","Away","NYY",3,2
"2095",153,2020-09-19,"LAA","Away","NYY",1,9
"2096",154,2020-09-20,"LAA","Away","HOU",4,6
"2097",155,2020-09-21,"LAA","Away","HOU",8,4
"2098",156,2020-09-22,"LAA","Away","HOU",5,13
"2099",157,2020-09-24,"LAA","Home","OAK",3,2
"2100",158,2020-09-25,"LAA","Home","OAK",2,3
"2101",159,2020-09-26,"LAA","Home","HOU",4,3
"2102",160,2020-09-27,"LAA","Home","HOU",0,4
"2103",161,2020-09-28,"LAA","Home","HOU",3,6
"2104",162,2020-09-29,"LAA","Home","HOU",5,8
"2105",1,2020-03-28,"LAD","Home","ARI",12,5
"2106",2,2020-03-29,"LAD","Home","ARI",4,5
"2107",3,2020-03-30,"LAD","Home","ARI",18,5
"2108",4,2020-03-31,"LAD","Home","ARI",8,7
"2109",5,2020-04-01,"LAD","Home","SFG",2,4
"2110",6,2020-04-02,"LAD","Home","SFG",6,5
"2111",7,2020-04-03,"LAD","Home","SFG",5,3
"2112",8,2020-04-05,"LAD","Away","COL",10,6
"2113",9,2020-04-06,"LAD","Away","COL",7,2
"2114",10,2020-04-07,"LAD","Away","COL",12,6
"2115",11,2020-04-08,"LAD","Away","STL",3,4
"2116",12,2020-04-09,"LAD","Away","STL",0,4
"2117",13,2020-04-10,"LAD","Away","STL",2,7
"2118",14,2020-04-11,"LAD","Away","STL",7,11
"2119",15,2020-04-12,"LAD","Home","MIL",5,8
"2120",16,2020-04-13,"LAD","Home","MIL",1,4
"2121",17,2020-04-14,"LAD","Home","MIL",7,1
"2122",18,2020-04-15,"LAD","Home","CIN",4,3
"2123",19,2020-04-16,"LAD","Home","CIN",6,1
"2124",20,2020-04-17,"LAD","Home","CIN",3,2
"2125",21,2020-04-18,"LAD","Away","MIL",3,1
"2126",22,2020-04-19,"LAD","Away","MIL",5,3
"2127",23,2020-04-20,"LAD","Away","MIL",0,5
"2128",24,2020-04-21,"LAD","Away","MIL",6,5
"2129",25,2020-04-23,"LAD","Away","CHC",2,7
"2130",26,2020-04-24,"LAD","Away","CHC",6,7
"2131",27,2020-04-25,"LAD","Away","CHC",2,1
"2132",28,2020-04-26,"LAD","Home","PIT",6,2
"2133",29,2020-04-27,"LAD","Home","PIT",3,1
"2134",30,2020-04-28,"LAD","Home","PIT",7,6
"2135",31,2020-04-29,"LAD","Away","SFG",2,3
"2136",32,2020-04-30,"LAD","Away","SFG",10,3
"2137",33,2020-05-01,"LAD","Away","SFG",1,2
"2138",34,2020-05-03,"LAD","Away","SDP",4,3
"2139",35,2020-05-04,"LAD","Away","SDP",7,6
"2140",36,2020-05-05,"LAD","Away","SDP",5,8
"2141",37,2020-05-06,"LAD","Home","ATL",5,3
"2142",38,2020-05-07,"LAD","Home","ATL",9,0
"2143",39,2020-05-08,"LAD","Home","ATL",9,4
"2144",40,2020-05-09,"LAD","Home","WSN",0,6
