"","Tm","year","num_batters","BatAge","R.G","G","PA","AB","R","H","B2","B3","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS_plus","TB","GDP","HBP","SH","SF","IBB","LOB","playoffs"
"27","BOS",1976,32,27.6,4.42,162,37.9876543209877,34.0185185185185,4.41975308641975,8.93827160493827,1.58641975308642,0.327160493827161,0.827160493827161,4.09876543209877,0.58641975308642,0.432098765432099,3.08641975308642,5.1358024691358,0.263,0.324,0.402,0.726,102,13.6604938271605,0.783950617283951,0.179012345679012,0.339506172839506,0.364197530864198,0.216049382716049,6.67283950617284,FALSE
"28","CAL",1976,42,26.7,3.4,162,37.679012345679,33.2407407407407,3.39506172839506,7.80864197530864,1.2962962962963,0.141975308641975,0.388888888888889,3.15432098765432,0.777777777777778,0.493827160493827,3.2962962962963,5.01234567901235,0.235,0.306,0.318,0.624,89,10.5555555555556,0.802469135802469,0.259259259259259,0.567901234567901,0.296296296296296,0.308641975308642,6.82098765432099,FALSE
"29","CHC",1976,39,27.2,3.77,162,37.9938271604938,34.0679012345679,3.7716049382716,8.55555555555556,1.33333333333333,0.148148148148148,0.648148148148148,3.45061728395062,0.45679012345679,0.45679012345679,3.02469135802469,5.14814814814815,0.251,0.313,0.356,0.67,84,12.1296296296296,0.777777777777778,0.185185185185185,0.462962962962963,0.253086419753086,0.407407407407407,6.82098765432099,FALSE
"30","CHW",1976,42,26.1,3.64,161,38.3478260869565,34.360248447205,3.63975155279503,8.75776397515528,1.29813664596273,0.285714285714286,0.453416149068323,3.3416149068323,0.745341614906832,0.329192546583851,2.92546583850932,4.59006211180124,0.255,0.314,0.349,0.663,94,11.9875776397516,0.645962732919255,0.211180124223602,0.490683229813665,0.341614906832298,0.267080745341615,7.4472049689441,FALSE
"31","CIN",1976,29,29,5.29,162,40.358024691358,35.1975308641975,5.29012345679012,9.87037037037037,1.67283950617284,0.388888888888889,0.87037037037037,4.95061728395062,1.2962962962963,0.351851851851852,4.2037037037037,5.5679012345679,0.28,0.357,0.424,0.781,120,14.9320987654321,0.635802469135803,0.172839506172839,0.41358024691358,0.37037037037037,0.388888888888889,8.19753086419753,TRUE
"32","CLE",1976,34,27.3,3.87,159,37.9245283018868,34.0377358490566,3.86792452830189,8.94968553459119,1.18867924528302,0.238993710691824,0.534591194968553,3.56603773584906,0.471698113207547,0.433962264150943,3.0125786163522,3.9685534591195,0.263,0.321,0.359,0.68,101,12.2201257861635,0.89937106918239,0.0691823899371069,0.421383647798742,0.377358490566038,0.264150943396226,7.0251572327044,FALSE
"33","DET",1976,33,28,3.78,161,37.3788819875776,33.7950310559006,3.78260869565217,8.70186335403727,1.28571428571429,0.236024844720497,0.627329192546584,3.51552795031056,0.664596273291925,0.366459627329193,2.79503105590062,4.53416149068323,0.257,0.315,0.365,0.68,97,12.3416149068323,0.975155279503106,0.192546583850932,0.285714285714286,0.31055900621118,0.217391304347826,6.80124223602484,FALSE
"34","HOU",1976,36,26.6,3.86,162,37.7345679012346,33.7283950617284,3.85802469135802,8.64814814814815,1.2037037037037,0.308641975308642,0.407407407407407,3.52469135802469,0.925925925925926,0.351851851851852,3.2716049382716,4.43827160493827,0.256,0.322,0.347,0.669,98,11.6913580246914,0.783950617283951,0.12962962962963,0.351851851851852,0.240740740740741,0.333333333333333,7.11728395061728,FALSE
"35","KCR",1976,37,27,4.4,162,38.2654320987654,34.1975308641975,4.40123456790123,9.19753086419753,1.59876543209877,0.351851851851852,0.401234567901235,4.04938271604938,1.34567901234568,0.654320987654321,2.98765432098765,4.01234567901235,0.269,0.327,0.371,0.699,103,12.7037037037037,0.635802469135803,0.191358024691358,0.438271604938272,0.438271604938272,0.222222222222222,6.77160493827161,TRUE
"36","LAD",1976,37,27.8,3.75,162,37.8086419753086,33.7777777777778,3.75308641975309,8.46296296296296,1.23456790123457,0.209876543209877,0.561728395061728,3.46296296296296,0.888888888888889,0.339506172839506,3,4.59259259259259,0.251,0.313,0.349,0.662,90,11.8024691358025,0.796296296296296,0.179012345679012,0.561728395061728,0.290123456790123,0.438271604938272,7.02469135802469,FALSE
"37","MIL",1976,41,27.1,3.54,161,37.6211180124224,33.5155279503106,3.54037267080745,8.2360248447205,1.05590062111801,0.236024844720497,0.546583850931677,3.32919254658385,0.385093167701863,0.37888198757764,3.17391304347826,5.64596273291925,0.246,0.311,0.34,0.651,93,11.4037267080745,0.695652173913043,0.142857142857143,0.484472049689441,0.298136645962733,0.186335403726708,7.09937888198758,FALSE
"38","MIN",1976,31,26.6,4.59,162,38.9320987654321,34.4074074074074,4.58641975308642,9.41975308641975,1.37037037037037,0.314814814814815,0.5,4.26543209876543,0.901234567901235,0.462962962962963,3.39506172839506,4.40740740740741,0.274,0.341,0.375,0.716,108,12.9197530864198,0.746913580246914,0.253086419753086,0.574074074074074,0.302469135802469,0.240740740740741,7.38888888888889,FALSE
"39","MON",1976,47,25.1,3.28,162,37.0123456790123,33.5061728395062,3.27777777777778,7.87037037037037,1.38271604938272,0.197530864197531,0.580246913580247,3.12962962962963,0.530864197530864,0.271604938271605,2.67283950617284,5.19135802469136,0.235,0.291,0.34,0.631,76,11.3888888888889,0.660493827160494,0.0987654320987654,0.462962962962963,0.246913580246914,0.265432098765432,6.60493827160494,FALSE
"40","NYM",1976,37,28.6,3.8,162,37.8395061728395,33.4259259259259,3.7962962962963,8.23456790123457,1.22222222222222,0.209876543209877,0.62962962962963,3.45679012345679,0.407407407407407,0.358024691358025,3.46296296296296,4.91975308641975,0.246,0.319,0.352,0.671,97,11.7654320987654,0.783950617283951,0.172839506172839,0.567901234567901,0.203703703703704,0.327160493827161,7.2962962962963,FALSE
"41","NYY",1976,40,28.2,4.59,159,38.7295597484277,34.937106918239,4.59119496855346,9.40880503144654,1.45283018867925,0.226415094339623,0.754716981132076,4.28301886792453,1.0251572327044,0.408805031446541,2.9559748427673,3.87421383647799,0.269,0.328,0.389,0.716,111,13.5786163522013,0.591194968553459,0.220125786163522,0.314465408805031,0.289308176100629,0.226415094339623,6.9622641509434,TRUE
"42","OAK",1976,38,29.5,4.26,161,37.9316770186335,33.2484472049689,4.26086956521739,8.19254658385093,1.29192546583851,0.204968944099379,0.701863354037267,3.88198757763975,2.11801242236025,0.763975155279503,3.67701863354037,5.08074534161491,0.246,0.323,0.361,0.684,105,12,0.565217391304348,0.279503105590062,0.360248447204969,0.360248447204969,0.279503105590062,6.62732919254658,FALSE
"43","PHI",1976,32,28.8,4.75,162,38.5,34.1234567901235,4.75308641975309,9.29012345679012,1.59876543209877,0.277777777777778,0.679012345679012,4.37037037037037,0.783950617283951,0.432098765432099,3.34567901234568,4.89506172839506,0.272,0.338,0.395,0.733,106,13.4814814814815,0.734567901234568,0.246913580246914,0.364197530864198,0.41358024691358,0.339506172839506,7.08641975308642,TRUE
"44","PIT",1976,31,28.4,4.37,162,38.1296296296296,34.5925925925926,4.37037037037037,9.25308641975309,1.53703703703704,0.345679012345679,0.679012345679012,4.07407407407407,0.802469135802469,0.277777777777778,2.67283950617284,4.98148148148148,0.267,0.321,0.391,0.711,102,13.5185185185185,0.808641975308642,0.179012345679012,0.376543209876543,0.308641975308642,0.345679012345679,6.7962962962963,FALSE
"45","SDP",1976,36,28.5,3.52,162,37.3456790123457,33.141975308642,3.51851851851852,8.19135802469136,1.33333333333333,0.228395061728395,0.395061728395062,3.25925925925926,0.567901234567901,0.283950617283951,3.01234567901235,4.41975308641975,0.247,0.31,0.337,0.647,91,11.1666666666667,0.734567901234568,0.141975308641975,0.771604938271605,0.259259259259259,0.351851851851852,7.0679012345679,FALSE
"46","SFG",1976,36,26.2,3.67,162,37.7962962962963,33.6543209876543,3.67283950617284,8.2716049382716,1.30246913580247,0.228395061728395,0.524691358024691,3.40740740740741,0.54320987654321,0.339506172839506,3.19753086419753,4.80246913580247,0.246,0.312,0.345,0.656,85,11.6049382716049,0.753086419753086,0.154320987654321,0.493827160493827,0.296296296296296,0.320987654320988,6.96913580246914,FALSE
"47","STL",1976,40,27.2,3.88,162,38.1604938271605,34.0493827160494,3.88271604938272,8.83950617283951,1.5,0.351851851851852,0.388888888888889,3.60493827160494,0.759259259259259,0.339506172839506,3.16049382716049,5.30864197530864,0.26,0.323,0.359,0.681,93,12.2098765432099,0.783950617283951,0.135802469135802,0.530864197530864,0.277777777777778,0.425925925925926,7.23456790123457,FALSE
"48","TEX",1976,36,26.4,3.8,162,38.7098765432099,34.2901234567901,3.80246913580247,8.58024691358025,1.31481481481481,0.160493827160494,0.493827160493827,3.54320987654321,0.537037037037037,0.277777777777778,3.50617283950617,4.99382716049383,0.25,0.321,0.341,0.662,93,11.6975308641975,0.87037037037037,0.179012345679012,0.444444444444444,0.277777777777778,0.283950617283951,7.51234567901235,FALSE
"49","ATL",1977,42,25.8,4.19,162,38.3086419753086,34.1604938271605,4.18518518518519,8.66666666666667,1.34567901234568,0.123456790123457,0.858024691358025,3.93827160493827,0.506172839506173,0.327160493827161,3.31481481481481,5.40740740740741,0.254,0.32,0.376,0.696,78,12.8333333333333,0.833333333333333,0.104938271604938,0.512345679012346,0.209876543209877,0.308641975308642,7.03086419753086,FALSE
"50","BAL",1977,38,27.8,4.47,161,38.3416149068323,34.1242236024845,4.46583850931677,8.90062111801242,1.43478260869565,0.15527950310559,0.919254658385093,4.20496894409938,0.559006211180124,0.316770186335404,3.47826086956522,5.8695652173913,0.261,0.329,0.393,0.722,102,13.4037267080745,0.819875776397516,0.149068322981366,0.298136645962733,0.291925465838509,0.31055900621118,7.14906832298137,FALSE
"51","BOS",1977,38,28.6,5.34,161,38.4099378881988,34.2236024844721,5.33540372670807,9.63354037267081,1.60248447204969,0.347826086956522,1.32298136645963,5.14285714285714,0.409937888198758,0.291925465838509,3.27950310559006,5.62111801242236,0.281,0.345,0.465,0.81,108,15.9006211180124,0.819875776397516,0.260869565217391,0.279503105590062,0.366459627329193,0.236024844720497,6.77018633540373,FALSE
"52","CAL",1977,45,26.4,4.17,162,37.7345679012346,33.3950617283951,4.16666666666667,8.51851851851852,1.43827160493827,0.246913580246914,0.808641975308642,3.92592592592593,0.981481481481482,0.549382716049383,3.34567901234568,5.4320987654321,0.255,0.324,0.386,0.71,97,12.8765432098765,0.716049382716049,0.222222222222222,0.45679012345679,0.314814814814815,0.259259259259259,6.83950617283951,FALSE
"53","CHC",1977,35,27.6,4.27,162,38.8024691358025,34.5925925925926,4.27160493827161,9.19135802469136,1.67283950617284,0.228395061728395,0.685185185185185,4.00617283950617,0.395061728395062,0.277777777777778,3.2962962962963,4.91358024691358,0.266,0.33,0.387,0.716,84,13.3765432098765,0.876543209876543,0.166666666666667,0.425925925925926,0.320987654320988,0.364197530864198,7.35185185185185,FALSE
"54","CHW",1977,45,26.8,5.21,162,39.0246913580247,34.7716049382716,5.20987654320988,9.67901234567901,1.5679012345679,0.320987654320988,1.18518518518519,4.99382716049383,0.259259259259259,0.271604938271605,3.45061728395062,4.11111111111111,0.278,0.344,0.444,0.788,114,15.4444444444444,0.740740740740741,0.209876543209877,0.203703703703704,0.388888888888889,0.283950617283951,7.25925925925926,FALSE
"55","CIN",1977,37,29.5,4.95,162,38.6728395061728,34.0987654320988,4.95061728395062,9.33950617283951,1.66049382716049,0.259259259259259,1.11728395061728,4.62962962962963,1.04938271604938,0.395061728395062,3.7037037037037,5.62345679012346,0.274,0.345,0.436,0.781,107,14.8703703703704,0.691358024691358,0.154320987654321,0.382716049382716,0.308641975308642,0.388888888888889,7.23456790123457,FALSE
"56","CLE",1977,33,27.7,4.2,161,38.5341614906832,34.1055900621118,4.19875776397516,9.16770186335404,1.37267080745342,0.285714285714286,0.62111801242236,3.91925465838509,0.540372670807453,0.540372670807453,3.29813664596273,4.27329192546584,0.269,0.334,0.38,0.714,98,12.9751552795031,0.950310559006211,0.211180124223602,0.583850931677019,0.335403726708075,0.192546583850932,7.1304347826087,FALSE
"57","DET",1977,38,27.4,4.41,162,38.1296296296296,34.5925925925926,4.40740740740741,9.1358024691358,1.40740740740741,0.277777777777778,1.02469135802469,4.17283950617284,0.37037037037037,0.283950617283951,2.79012345679012,4.71604938271605,0.264,0.318,0.41,0.728,94,14.1728395061728,0.814814814814815,0.123456790123457,0.277777777777778,0.345679012345679,0.123456790123457,6.64197530864198,FALSE
"58","HOU",1977,37,27.5,4.2,162,38.2777777777778,34.1358024691358,4.19753086419753,8.67283950617284,1.62345679012346,0.37037037037037,0.703703703703704,3.93827160493827,1.15432098765432,0.444444444444444,3.17901234567901,5.17901234567901,0.254,0.32,0.385,0.705,97,13.1481481481481,0.604938271604938,0.246913580246914,0.469135802469136,0.240740740740741,0.37037037037037,6.95679012345679,FALSE
"59","KCR",1977,33,27.6,5.07,162,38.6913580246914,34.5308641975309,5.07407407407407,9.56172839506173,1.84567901234568,0.475308641975309,0.901234567901235,4.77160493827161,1.04938271604938,0.537037037037037,3.22222222222222,4.24074074074074,0.277,0.34,0.436,0.776,109,15.0617283950617,0.641975308641975,0.277777777777778,0.302469135802469,0.358024691358025,0.308641975308642,6.90123456790123,TRUE
"60","LAD",1977,37,29.2,4.75,162,39.0617283950617,34.5,4.74691358024691,9.16049382716049,1.37654320987654,0.172839506172839,1.17901234567901,4.5,0.703703703703704,0.382716049382716,3.62962962962963,5.53086419753086,0.266,0.336,0.418,0.753,102,14.4197530864198,0.635802469135803,0.141975308641975,0.512345679012346,0.271604938271605,0.41358024691358,7.30246913580247,TRUE
"61","MIL",1977,36,27.2,3.94,162,37.5802469135802,34.0555555555556,3.94444444444444,8.7962962962963,1.57407407407407,0.283950617283951,0.771604938271605,3.69135802469136,0.524691358024691,0.41358024691358,2.73456790123457,5.32098765432099,0.258,0.314,0.389,0.703,91,13.2530864197531,0.740740740740741,0.135802469135802,0.37037037037037,0.277777777777778,0.141975308641975,6.82098765432099,FALSE
"62","MIN",1977,36,26.6,5.39,161,39.639751552795,35.0248447204969,5.38509316770186,9.86335403726708,1.69565217391304,0.372670807453416,0.763975155279503,4.99378881987578,0.652173913043478,0.403726708074534,3.49689440993789,4.6832298136646,0.282,0.348,0.417,0.765,109,14.5962732919255,0.714285714285714,0.267080745341615,0.503105590062112,0.347826086956522,0.329192546583851,7.37888198757764,FALSE
"63","MON",1977,37,26.4,4.1,162,38.7777777777778,35.0308641975309,4.10493827160494,9.09876543209877,1.81481481481481,0.308641975308642,0.851851851851852,3.83950617283951,0.54320987654321,0.308641975308642,2.95061728395062,5.41358024691358,0.26,0.318,0.402,0.72,96,14.0864197530864,0.771604938271605,0.12962962962963,0.425925925925926,0.240740740740741,0.407407407407407,7.16049382716049,FALSE
"64","NYM",1977,40,27,3.62,162,37.4753086419753,33.3950617283951,3.62345679012346,8.14197530864197,1.40123456790123,0.185185185185185,0.54320987654321,3.24074074074074,0.604938271604938,0.5,3.26543209876543,5.47530864197531,0.244,0.313,0.346,0.658,82,11.5432098765432,0.839506172839506,0.185185185185185,0.388888888888889,0.228395061728395,0.277777777777778,6.96296296296296,FALSE
"65","NYY",1977,36,29.1,5.13,162,38.6481481481481,34.5987654320988,5.12962962962963,9.7283950617284,1.64814814814815,0.290123456790123,1.1358024691358,4.83950617283951,0.574074074074074,0.351851851851852,3.29012345679012,4.2037037037037,0.281,0.344,0.444,0.788,115,15.3641975308642,0.722222222222222,0.172839506172839,0.283950617283951,0.296296296296296,0.302469135802469,7.04938271604938,TRUE
"66","OAK",1977,40,27.3,3.76,161,37.3975155279503,33.2795031055901,3.75776397515528,7.97515527950311,1.09316770186335,0.229813664596273,0.726708074534162,3.40372670807453,1.09316770186335,0.552795031055901,3.20496894409938,5.65217391304348,0.24,0.308,0.352,0.66,82,11.7080745341615,0.68944099378882,0.22360248447205,0.397515527950311,0.285714285714286,0.229813664596273,6.50931677018634,FALSE
"67","PHI",1977,36,29.4,5.23,162,38.8456790123457,34.2345679012346,5.22839506172839,9.55555555555556,1.64197530864198,0.345679012345679,1.14814814814815,4.90740740740741,0.833333333333333,0.419753086419753,3.53703703703704,4.97530864197531,0.279,0.346,0.448,0.794,108,15.3333333333333,0.746913580246914,0.234567901234568,0.364197530864198,0.45679012345679,0.462962962962963,7.03703703703704,TRUE
"68","PIT",1977,36,28,4.53,162,38.6604938271605,34.9506172839506,4.53086419753086,9.5679012345679,1.71604938271605,0.351851851851852,0.820987654320988,4.18518518518519,1.60493827160494,0.740740740740741,2.92592592592593,5.41975308641975,0.274,0.331,0.413,0.745,97,14.4506172839506,0.592592592592593,0.209876543209877,0.302469135802469,0.265432098765432,0.45679012345679,6.88888888888889,FALSE
"69","SDP",1977,35,25.6,4.27,162,39.2345679012346,34.5802469135802,4.27160493827161,8.62345679012346,1.51234567901235,0.302469135802469,0.740740740740741,4.02469135802469,0.820987654320988,0.351851851851852,3.71604938271605,6.52469135802469,0.249,0.324,0.375,0.699,97,12.962962962963,0.62962962962963,0.179012345679012,0.555555555555556,0.185185185185185,0.395061728395062,7.5679012345679,FALSE
"70","SEA",1977,43,26.2,3.85,162,37.3395061728395,33.7037037037037,3.85185185185185,8.62962962962963,1.34567901234568,0.203703703703704,0.820987654320988,3.6358024691358,0.679012345679012,0.41358024691358,2.62962962962963,4.74691358024691,0.256,0.312,0.381,0.693,89,12.8456790123457,0.703703703703704,0.216049382716049,0.5,0.259259259259259,0.135802469135802,6.66049382716049,FALSE
"71","SFG",1977,33,26.7,4.15,162,38.3827160493827,33.9320987654321,4.15432098765432,8.59259259259259,1.40123456790123,0.253086419753086,0.827160493827161,3.85185185185185,0.555555555555556,0.364197530864198,3.50617283950617,5.19753086419753,0.253,0.323,0.383,0.705,90,12.9814814814815,0.728395061728395,0.12962962962963,0.481481481481481,0.314814814814815,0.376543209876543,7.09876543209877,FALSE
"72","STL",1977,40,26.3,4.55,162,37.8765432098765,34.1172839506173,4.54938271604938,9.19753086419753,1.55555555555556,0.345679012345679,0.592592592592593,4.23456790123457,0.827160493827161,0.691358024691358,3.01851851851852,5.08024691358025,0.27,0.33,0.388,0.718,93,13.2222222222222,0.685185185185185,0.154320987654321,0.407407407407407,0.179012345679012,0.438271604938272,6.61728395061728,FALSE
"73","TEX",1977,42,28.5,4.73,162,39.1481481481481,34.2037037037037,4.73456790123457,9.24074074074074,1.6358024691358,0.240740740740741,0.833333333333333,4.34567901234568,0.950617283950617,0.524691358024691,3.67901234567901,5.58024691358025,0.27,0.342,0.405,0.748,103,13.858024691358,0.728395061728395,0.240740740740741,0.716049382716049,0.308641975308642,0.290123456790123,7.39506172839506,FALSE
"74","TOR",1977,36,27,3.76,161,37.6273291925466,33.6583850931677,3.75776397515528,8.49068322981366,1.42857142857143,0.254658385093168,0.62111801242236,3.43478260869565,0.403726708074534,0.341614906832298,3.09937888198758,5.08695652173913,0.252,0.316,0.365,0.681,86,12.2919254658385,0.968944099378882,0.142857142857143,0.503105590062112,0.211180124223602,0.211180124223602,6.80745341614907,FALSE
"75","ATL",1978,42,25.5,3.7,162,37.4444444444444,33.2160493827161,3.7037037037037,8.10493827160494,1.17901234567901,0.240740740740741,0.759259259259259,3.44444444444444,0.555555555555556,0.401234567901235,3.39506172839506,5.39506172839506,0.244,0.315,0.363,0.677,81,12.0432098765432,0.864197530864197,0.166666666666667,0.376543209876543,0.290123456790123,0.327160493827161,6.88271604938272,FALSE
"76","BAL",1978,33,28,4.09,161,37.7701863354037,33.6770186335404,4.09316770186335,8.67701863354037,1.54037267080745,0.118012422360248,0.956521739130435,3.80124223602484,0.46583850931677,0.37888198757764,3.42857142857143,5.36645962732919,0.258,0.326,0.396,0.722,108,13.3229813664596,0.84472049689441,0.136645962732919,0.254658385093168,0.260869565217391,0.211180124223602,7.21739130434783,FALSE
"77","BOS",1978,31,28.4,4.88,163,38.7484662576687,34.2760736196319,4.88343558282209,9.15950920245399,1.65644171779141,0.282208588957055,1.05521472392638,4.52760736196319,0.45398773006135,0.312883435582822,3.57055214723926,5.12269938650307,0.267,0.336,0.424,0.76,103,14.5460122699387,0.828220858895706,0.147239263803681,0.398773006134969,0.355828220858896,0.263803680981595,7.08588957055215,FALSE
"78","CAL",1978,32,27.7,4.27,162,38.3086419753086,33.7777777777778,4.26543209876543,8.74691358024691,1.39506172839506,0.172839506172839,0.666666666666667,3.98765432098765,0.530864197530864,0.425925925925926,3.32716049382716,4.20987654320988,0.259,0.33,0.37,0.7,101,12.4876543209877,0.833333333333333,0.41358024691358,0.444444444444444,0.345679012345679,0.234567901234568,7.19753086419753,FALSE
"79","CHC",1978,39,27.7,4.1,162,38.6296296296296,34.1481481481481,4.09876543209877,9.01851851851852,1.38271604938272,0.296296296296296,0.444444444444444,3.77777777777778,0.679012345679012,0.358024691358025,3.46913580246914,4.60493827160494,0.264,0.331,0.361,0.692,86,12.3271604938272,0.771604938271605,0.12962962962963,0.518518518518518,0.364197530864198,0.376543209876543,7.51234567901235,FALSE
"80","CHW",1978,43,27.2,3.94,161,36.9937888198758,33.4968944099379,3.93788819875776,8.83850931677019,1.37267080745342,0.254658385093168,0.658385093167702,3.69565217391304,0.515527950310559,0.422360248447205,2.54037267080745,3.88198757763975,0.264,0.317,0.379,0.696,95,12.695652173913,0.757763975155279,0.204968944099379,0.391304347826087,0.354037267080745,0.124223602484472,6.61490683229814,FALSE
"81","CIN",1978,35,29.8,4.41,161,38.472049689441,33.4906832298137,4.40993788819876,8.55900621118012,1.67701863354037,0.198757763975155,0.84472049689441,4.15527950310559,0.850931677018634,0.360248447204969,3.95031055900621,5.58385093167702,0.256,0.334,0.393,0.727,103,13.167701863354,0.695652173913043,0.161490683229814,0.521739130434783,0.335403726708075,0.447204968944099,7.24844720496894,FALSE
"82","CLE",1978,36,26.6,4.02,159,37.8176100628931,33.7421383647799,4.0188679245283,8.80503144654088,1.40251572327044,0.283018867924528,0.666666666666667,3.74842767295597,0.40251572327044,0.39622641509434,3.06918238993711,4.38993710691824,0.261,0.323,0.379,0.702,98,12.7735849056604,0.779874213836478,0.163522012578616,0.578616352201258,0.251572327044025,0.19496855345912,7.0314465408805,FALSE
"83","DET",1978,34,26.2,4.41,162,38.8827160493827,34.5740740740741,4.40740740740741,9.38271604938272,1.34567901234568,0.209876543209877,0.796296296296296,4.11111111111111,0.555555555555556,0.234567901234568,3.47530864197531,4.29012345679012,0.271,0.339,0.392,0.73,103,13.537037037037,0.895061728395062,0.191358024691358,0.351851851851852,0.290123456790123,0.197530864197531,7.57407407407407,FALSE
"84","HOU",1978,39,27.1,3.73,162,37.2530864197531,33.6913580246914,3.73456790123457,8.69135802469136,1.42592592592593,0.277777777777778,0.432098765432099,3.43827160493827,1.09876543209877,0.364197530864198,2.67901234567901,4.58641975308642,0.258,0.313,0.355,0.668,94,11.9691358024691,0.827160493827161,0.135802469135802,0.469135802469136,0.271604938271605,0.41358024691358,6.69753086419753,FALSE
"85","KCR",1978,38,27.2,4.59,162,37.8333333333333,33.7901234567901,4.58641975308642,9.0679012345679,1.88271604938272,0.364197530864198,0.604938271604938,4.29012345679012,1.33333333333333,0.518518518518518,3.07407407407407,3.97530864197531,0.268,0.329,0.399,0.728,103,13.4938271604938,0.58641975308642,0.185185185185185,0.339506172839506,0.444444444444444,0.271604938271605,6.7962962962963,TRUE
"86","LAD",1978,38,30.5,4.49,162,38.4259259259259,33.5617283950617,4.48765432098765,8.85802469135803,1.54938271604938,0.166666666666667,0.919753086419753,4.23456790123457,0.845679012345679,0.320987654320988,3.76543209876543,5.04938271604938,0.264,0.338,0.402,0.74,108,13.5,0.623456790123457,0.123456790123457,0.685185185185185,0.290123456790123,0.469135802469136,7.49382716049383,TRUE
"87","MIL",1978,35,27.4,4.96,162,38.4382716049383,34.1728395061728,4.96296296296296,9.44444444444444,1.6358024691358,0.234567901234568,1.0679012345679,4.7037037037037,0.58641975308642,0.327160493827161,3.20987654320988,4.96913580246914,0.276,0.339,0.432,0.771,116,14.7530864197531,0.580246913580247,0.197530864197531,0.549382716049383,0.308641975308642,0.234567901234568,7.17283950617284,FALSE
"88","MIN",1978,33,27,4.11,162,39.0493827160494,34.0864197530864,4.11111111111111,9.08641975308642,1.59876543209877,0.290123456790123,0.506172839506173,3.83333333333333,0.611111111111111,0.345679012345679,3.7283950617284,4.22222222222222,0.267,0.339,0.375,0.714,100,12.783950617284,0.858024691358025,0.203703703703704,0.672839506172839,0.339506172839506,0.265432098765432,7.78395061728395,FALSE
"89","MON",1978,36,27.2,3.91,162,37.4320987654321,34.1358024691358,3.90740740740741,8.66666666666667,1.66049382716049,0.191358024691358,0.746913580246914,3.6358024691358,0.493827160493827,0.259259259259259,2.44444444444444,5.43827160493827,0.254,0.306,0.379,0.685,93,12.9506172839506,0.777777777777778,0.216049382716049,0.382716049382716,0.246913580246914,0.382716049382716,6.61111111111111,FALSE
"90","NYM",1978,36,27.1,3.75,162,37.8518518518519,33.537037037037,3.74691358024691,8.22222222222222,1.40123456790123,0.290123456790123,0.530864197530864,3.46296296296296,0.617283950617284,0.475308641975309,3.38888888888889,5.11728395061728,0.245,0.314,0.352,0.666,90,11.7962962962963,0.777777777777778,0.148148148148148,0.438271604938272,0.339506172839506,0.364197530864198,6.91358024691358,FALSE
"91","NYY",1978,41,29.8,4.51,163,38.159509202454,34.2515337423313,4.50920245398773,9.13496932515337,1.39877300613497,0.233128834355828,0.766871165644172,4.25153374233129,0.601226993865031,0.257668711656442,3.09815950920245,4.26380368098159,0.267,0.329,0.388,0.718,105,13.3006134969325,0.773006134969325,0.257668711656442,0.226993865030675,0.319018404907975,0.276073619631902,7.07361963190184,TRUE
"92","OAK",1978,46,26.3,3.28,162,36.5061728395062,32.8456790123457,3.28395061728395,8.04938271604938,1.23456790123457,0.191358024691358,0.617283950617284,3.03703703703704,0.888888888888889,0.722222222222222,2.67283950617284,4.93827160493827,0.245,0.303,0.351,0.654,89,11.5185185185185,0.654320987654321,0.154320987654321,0.666666666666667,0.166666666666667,0.203703703703704,6.3641975308642,FALSE
"93","PHI",1978,37,29.9,4.37,162,37.9876543209877,33.6296296296296,4.37037037037037,8.66666666666667,1.53086419753086,0.197530864197531,0.820987654320988,4.08024691358025,0.938271604938272,0.358024691358025,3.40740740740741,5.34567901234568,0.258,0.328,0.388,0.716,99,13.0555555555556,0.574074074074074,0.259259259259259,0.376543209876543,0.302469135802469,0.54320987654321,7.17901234567901,TRUE
"94","PIT",1978,37,29.1,4.25,161,37.5155279503106,33.5776397515528,4.24844720496894,8.63354037267081,1.48447204968944,0.335403726708075,0.714285714285714,3.91925465838509,1.32298136645963,0.559006211180124,2.98136645962733,5.42857142857143,0.257,0.32,0.385,0.705,93,12.9316770186335,0.590062111801242,0.260869565217391,0.397515527950311,0.285714285714286,0.552795031055901,6.49689440993789,FALSE
"95","SDP",1978,38,25.9,3.65,162,37.537037037037,33.0864197530864,3.64814814814815,8.32716049382716,1.28395061728395,0.259259259259259,0.462962962962963,3.34567901234568,0.938271604938272,0.432098765432099,3.30864197530864,5.23456790123457,0.252,0.321,0.348,0.669,95,11.5185185185185,0.5,0.197530864197531,0.703703703703704,0.240740740740741,0.537037037037037,7.35802469135802,FALSE
"96","SEA",1978,34,27,3.84,160,37.69375,33.4875,3.8375,8.29375,1.43125,0.23125,0.60625,3.56875,0.76875,0.29375,3.2625,4.3875,0.248,0.314,0.359,0.673,90,12.00625,0.7,0.1375,0.425,0.33125,0.15625,6.85625,FALSE
"97","SFG",1978,34,27.2,3.78,162,37.6728395061728,33.1111111111111,3.78395061728395,8.21604938271605,1.48148148148148,0.253086419753086,0.722222222222222,3.55555555555556,0.537037037037037,0.333333333333333,3.41975308641975,5.02469135802469,0.248,0.318,0.374,0.692,97,12.3703703703704,0.641975308641975,0.104938271604938,0.783950617283951,0.246913580246914,0.462962962962963,7.09259259259259,FALSE
